Date,Price
7/31/2024,261.189
8/1/2024,261.445
8/2/2024,262.084
8/5/2024,252.115
8/6/2024,253.904
8/7/2024,252.193
8/8/2024,255.448
8/9/2024,255.891
8/12/2024,256.019
8/13/2024,256.255
8/14/2024,257.25
8/15/2024,262.826
8/16/2024,263.397
8/19/2024,262.501
8/20/2024,264.048
8/21/2024,264.205
8/22/2024,263.949
8/23/2024,263.457
8/26/2024,264.215
8/27/2024,266.688
8/28/2024,265.181
8/29/2024,270.234
8/30/2024,272.254
9/3/2024,274.391
9/4/2024,276.312
9/5/2024,274.47
9/6/2024,275.209
9/9/2024,281.356
9/10/2024,281.09
9/11/2024,279.73
9/12/2024,281.12
9/13/2024,283.07
9/16/2024,286.153
9/17/2024,287.217
9/18/2024,284.183
9/19/2024,280.991
9/20/2024,280.528
9/23/2024,284.331
9/24/2024,268.717
9/25/2024,265.614
9/26/2024,267.643
9/27/2024,271.071
9/30/2024,270.855
10/1/2024,273.465
10/2/2024,272.874
10/3/2024,272.736
10/4/2024,273.79
10/7/2024,269.712
10/8/2024,270.865
10/9/2024,272.805
10/10/2024,273.337
10/11/2024,273.702
10/14/2024,276.499
10/15/2024,275.13
10/16/2024,283.237
10/17/2024,286.065
10/18/2024,286.291
10/21/2024,282.578
10/22/2024,280.548
10/23/2024,279.534
10/24/2024,279.001
10/25/2024,277.534
10/28/2024,279.957
10/29/2024,277.681
10/30/2024,285.838
10/31/2024,285.533
11/1/2024,286.409
11/4/2024,287.503
11/5/2024,288.922
11/6/2024,302.821
11/7/2024,301.245
11/8/2024,303.284
11/11/2024,306.289
11/12/2024,305.821
11/13/2024,305.456
11/14/2024,304.242
11/15/2024,305.614
11/18/2024,308.101
11/19/2024,307.795
11/20/2024,303.393
11/21/2024,305.87
11/22/2024,305.89
11/25/2024,309.117
11/26/2024,307.765
11/27/2024,310.608
11/29/2024,310.983
12/2/2024,312.533
12/3/2024,308.94
12/4/2024,305.87
12/5/2024,305.061
12/6/2024,306.966
12/9/2024,304.291
12/10/2024,308.318
12/11/2024,309.71
12/12/2024,310.144
12/13/2024,310.647
12/16/2024,311.782
12/17/2024,314.161
12/18/2024,305.752
12/19/2024,310.786
12/20/2024,313.579
12/23/2024,313.095
12/24/2024,316.48
12/26/2024,316.737
12/27/2024,314.516
12/30/2024,311.21
12/31/2024,311.931
1/2/2025,310.312
1/3/2025,310.815
1/6/2025,308.97
1/7/2025,307.617
1/8/2025,308.535
1/10/2025,303.709
1/13/2025,302.929
1/14/2025,305.071
1/15/2025,312.167
1/16/2025,313.125
1/17/2025,315.464
1/21/2025,319.422
